管理番号,品名,メーカ,分類,ステータス,仕入れ先,コンディション,保管場所,仕入れ日,数量（ストック量または取引数量）,コメント,仕入れ価格,仕入れ価格/税区分,販売価格,販売価格/税区分,担当,用途,ログ日時
ZC000189,30プリウス　サイドステップ（ブラック）,トヨタ,エアロ　純正,在庫品,,中古,ラビットガレージ,2020-09-22,2,旧管理番号8番,0,無,0,無,mtanaka,新規登録,"2020-09-22 14:47:00"
ZC000188,18クラウン　リアスポイラー（パール）,トヨタ,エアロ　純正,在庫品,,中古,ラビットガレージ,2020-09-22,2,旧管理番号7番,0,無,0,無,mtanaka,新規登録,"2020-09-22 14:46:00"
ZC000187,18クラウン　フロントスポイラー（パール）,トヨタ,エアロ　純正,在庫品,,中古,ラビットガレージ,2020-09-22,1,旧管理番号6番,0,無,0,無,mtanaka,新規登録,"2020-09-22 14:44:00"
ZC000186,30プリウス後期フロントスポイラー（ブラック）,トヨタ,エアロ　純正,,,中古,ラビットガレージ,2020-09-22,1,旧管理番号5番,0,無,0,無,mtanaka,新規登録,"2020-09-22 14:43:00"
ZC000185,30プリウス　リアスポイラー（パール）,トヨタ,エアロ　純正,在庫品,,中古,ラビットガレージ,2020-09-22,1,旧管理番号4番,0,無,0,無,mtanaka,新規登録,"2020-09-22 14:42:00"
ZC000184,エルグランド前期フロントスポイラー（パール）,ニッサン,エアロ　純正,在庫品,,中古,ラビットガレージ,2020-09-22,1,旧管理番号3番,0,無,0,無,mtanaka,新規登録,"2020-09-22 14:41:00"
ZC000183,エルグランド前期フロントスポイラー（ブラック）,ニッサン,エアロ　純正,在庫品,,中古,ラビットガレージ,2020-09-22,1,旧管理番号2番,0,無,0,無,mtanaka,新規登録,"2020-09-22 14:39:00"
ZC000182,レクサスRX　フロントスポイラー（ブラック）,レクサス,エアロ　純正,在庫品,,中古,ラビットガレージ,2020-09-22,1,旧管理番号1番,0,無,0,無,mtanaka,在庫管理修正処理,"2020-09-22 14:36:00"
ZC000182,レクサスRX　フロントスポイラー（ブラック）,レクサス,エアロ　純正,在庫品,,中古,府内13-3店裏ガレージ,2020-09-22,1,旧管理番号1番,0,無,0,無,mtanaka,新規登録,"2020-09-22 14:36:00"
ZC000177,ミシュラン225-65-17社外アルミ4本,ミシュラン,タイヤ付き　夏　外AW,在庫品,,中古,ラビットガレージ,2020-09-21,4,旧管理番号110番,0,無,0,無,mtanaka,在庫管理修正処理,"2020-09-22 13:34:00"
ZC000177,ミシュラン225-65-17社外アルミ4本,ミシュラン,タイヤ付き　夏　外AW,在庫品,,中古,ラビットコンテナ,2020-09-21,4,旧管理番号110番,0,無,0,無,mtanaka,在庫管理修正処理,"2020-09-22 13:33:00"
ZC000179,40B19L,Panasonic,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-20,1,溶接機にて使用していたバッテリーになります。,0,無,1000,無,Kfujita,在庫管理修正処理,"2020-09-22 12:30:00"
ZC000180,40B19L,Panasonic,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-20,1,溶接機にて使用していたバッテリーになります。,0,無,1000,無,Kfujita,在庫管理修正処理,"2020-09-22 12:29:00"
ZC000181,40B19L,Panasonic,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-20,1,溶接機にて使用していたバッテリーになります。,0,無,1000,無,Kfujita,在庫管理修正処理,"2020-09-22 12:28:00"
ZC000181,40B19L,Panasonic,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-20,1,溶接機にて使用していたバッテリーになります。,0,無,1000,無,Kfujita,在庫管理修正処理,"2020-09-22 12:25:00"
ZC000181,40B19L,Panasonic,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-20,1,,0,無,1000,無,Kfujita,新規登録,"2020-09-22 12:25:00"
ZC000180,40B19L,Panasonic,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-20,1,溶接機にて使用していたバッテリーになります。,0,無,1000,無,Kfujita,新規登録,"2020-09-22 12:10:00"
ZC000179,40B19L,Panasonic,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-20,1,溶接機にて使用していたバッテリーになります。,0,無,1000,無,Kfujita,在庫管理修正処理,"2020-09-22 12:09:00"
ZC000179,40B19L,Panasonic,バッテリー,在庫品,,中古,府内13-3店舗小部屋,2020-09-20,1,溶接使用だったバッテリーになります。,0,無,1000,無,Kfujita,新規登録,"2020-09-22 12:08:00"
ZC000172,メーカー不明245-40-20タイヤのみ1本,メーカー不明,タイヤ,販売車取り付け,,中古,府内13-3店裏ガレージ,2020-09-21,0,旧管理番号100番,0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-22 03:17:00"
ZC000171,ANHELO　20インチホイール1本,ANHERO,ホイル　外品,販売車取り付け,,中古,府内13-3店裏ガレージ,2020-09-21,0,旧管理番号99番,0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-22 03:16:00"
ZC000172,メーカー不明245-40-20タイヤのみ1本,メーカー不明,タイヤ,販売車取り付け,,中古,府内13-3店裏ガレージ,2020-09-21,0,旧管理番号100番,0,無,0,無,Kfujita,在庫管理修正処理,"2020-09-22 03:16:00"
ZC000177,ミシュラン225-65-17社外アルミ4本,ミシュラン,タイヤ付き　夏　外AW,在庫品,,中古,ラビットガレージ,2020-09-21,4,旧管理番号110番,0,無,0,無,mtanaka,在庫管理修正処理,"2020-09-22 03:12:00"
ZC000170,ブリヂストン　ネクストリー155-65-13新品1本,ブリヂストン,タイヤ,在庫品,,新品,府内13-3店裏ガレージ,2020-09-21,1,旧管理番号96番,0,無,0,無,mtanaka,在庫管理修正処理,"2020-09-22 03:12:00"
ZC000175,グッドイヤー　アイスナビ225-50-18社外ホイール4本,グッドイヤー,タイヤ付き　冬　外AW,在庫品,,中古,ラビットガレージ,2020-09-21,4,旧管理番号107番,0,無,0,無,mtanaka,在庫管理修正処理,"2020-09-22 03:10:00"
ZC000175,グッドイヤー　アイスナビ225-50-18社外ホイール4本,グッドイヤー,タイヤ付き　冬　外AW,販売車取り付け,,中古,ラビットガレージ,2020-09-21,4,旧管理番号107番,0,無,0,無,mtanaka,在庫管理修正処理,"2020-09-22 03:10:00"
ZC000175,グッドイヤー　アイスナビ225-50-18社外ホイール4本,グッドイヤー,タイヤ付き　冬　外AW,在庫品,,中古,ラビットガレージ,2020-09-21,4,旧管理番号107番,0,無,0,無,mtanaka,在庫管理修正処理,"2020-09-22 03:09:00"
ZC000178,"エスティマ ACR50W リアガラス Rガラス バックドアガラス",メーカー不明,ガラス,在庫車取り付け,,中古,入庫待ち,2020-09-21,1,商品車リアーガラス割れ分修理部品,9200,無,0,無,Kfujita,新規登録,"2020-09-22 01:58:00"
ZC000177,ミシュラン225-65-17社外アルミ4本,ミシュラン,タイヤ付き　夏　外AW,在庫品,,中古,府内13-3店裏ガレージ,2020-09-21,4,旧管理番号110番,0,無,0,無,mtanaka,新規登録,"2020-09-21 16:24:00"
ZC000176,ヨコハマ　ジオランダー175-80-16　社外アルミ4本,ヨコハマ,タイヤ付き　夏　外AW,在庫品,,中古,府内13-3店裏ガレージ,2020-09-21,4,旧管理番号109番,0,無,0,無,mtanaka,新規登録,"2020-09-21 16:23:00"
ZC000175,グッドイヤー　アイスナビ225-50-18社外ホイール4本,グッドイヤー,タイヤ付き　冬　外AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号107番,0,無,0,無,mtanaka,新規登録,"2020-09-21 16:21:00"
ZC000174,グットイヤー　カーゴプロ195-80-15　トヨタ純正アルミ4本,グッドイヤー,タイヤ付き　夏　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号106番,0,無,0,無,mtanaka,新規登録,"2020-09-21 16:19:00"
ZC000173,メーカー不明225-35-20　社外（アクトゼロブレイク）アルミ,メーカー不明,タイヤ付き　夏　外AW,出荷,,,府内13-3外屋根下,2020-09-21,4,旧管理番号102番,0,無,0,無,mtanaka,H25ハイエース（5658）へ使用,"2020-09-21 16:17:00"
ZC000173,メーカー不明225-35-20　社外（アクトゼロブレイク）アルミ,メーカー不明,タイヤ付き　夏　外AW,在庫車取り付け,,中古,府内13-3外屋根下,2020-09-21,4,旧管理番号102番,0,無,0,無,mtanaka,新規登録,"2020-09-21 16:16:00"
ZC000171,ANHELO　20インチホイール1本,ANHERO,ホイル　外品,出荷,,,府内13-3外屋根下,2020-09-21,1,旧管理番号99番,0,無,0,無,mtanaka,H27ハリアー（2418）へ使用,"2020-09-21 16:13:00"
ZC000172,メーカー不明245-40-20タイヤのみ1本,メーカー不明,タイヤ,出荷,,,府内13-3外屋根下,2020-09-21,1,旧管理番号100番,0,無,0,無,mtanaka,H27ハリアー（2418）へ使用,"2020-09-21 16:13:00"
ZC000172,メーカー不明245-40-20タイヤのみ1本,メーカー不明,タイヤ,在庫車取り付け,,中古,府内13-3外屋根下,2020-09-21,1,旧管理番号100番,0,無,0,無,mtanaka,新規登録,"2020-09-21 16:12:00"
ZC000171,ANHELO　20インチホイール1本,ANHERO,ホイル　外品,在庫車取り付け,,中古,府内13-3外屋根下,2020-09-21,1,旧管理番号99番,0,無,0,無,mtanaka,新規登録,"2020-09-21 16:10:00"
ZC000170,ブリヂストン　ネクストリー155-65-13新品1本,ブリヂストン,タイヤ,在庫品,,新品,府内13-3外屋根下,2020-09-21,1,旧管理番号96番,0,無,0,無,mtanaka,新規登録,"2020-09-21 16:03:00"
ZC000169,ブリヂストン　アテンザ225-65-17　レクサスNX用純正アルミ4本,ブリヂストン,タイヤ付き　夏　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号95番,0,無,0,無,mtanaka,新規登録,"2020-09-21 16:01:00"
ZC000168,ダンロップ　エナセーブ195-65-15　50プリウス純正ホイール鉄　4本,ダンロップ,タイヤ付き　夏　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号94番,0,無,0,無,mtanaka,新規登録,"2020-09-21 15:58:00"
ZC000167,ブリヂストン　エコピア195-65-15　50プリウス純正ホイール鉄　4本,ブリヂストン,タイヤ付き　夏　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号93番,0,無,0,無,mtanaka,新規登録,"2020-09-21 15:54:00"
ZC000166,ヨコハマS70　195-65-15　30プリウス純正ホイール鉄,ヨコハマ,タイヤ付き　夏　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号92番,0,無,0,無,mtanaka,新規登録,"2020-09-21 15:33:00"
ZC000165,レクサスNXバージョンL用純正アルミ4本,レクサス,ホイル　純正,在庫品,,中古,ラビットガレージ,2020-09-21,4,旧管理番号91番,0,無,0,無,mtanaka,新規登録,"2020-09-21 15:31:00"
ZC000164,ブリヂストン　ブリザック235-60-18　トヨタ純正アルミ4本,ブリヂストン,タイヤ付き　冬　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号90番,0,無,0,無,mtanaka,新規登録,"2020-09-21 15:29:00"
ZC000163,ブリヂストン　エコピア195-65-15　50プリウスPHV純正アルミ,ブリヂストン,タイヤ付き　夏　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号89番,0,無,0,無,mtanaka,新規登録,"2020-09-21 15:27:00"
ZC000162,ブリヂストン　ブリザック225-65-17　社外アルミ4本,ブリヂストン,タイヤ付き　冬　外AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号88番,0,無,0,無,mtanaka,新規登録,"2020-09-21 15:26:00"
ZC000161,ナンカンAS-A195-60-16　日産純正アルミ4本,ナンカン,タイヤ付き　夏　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号87番,0,無,0,無,mtanaka,新規登録,"2020-09-21 15:24:00"
ZC000160,ブリヂストン　エコピア195-65-15　タイヤのみ4本サマー,ブリヂストン,タイヤ,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号86番,0,無,0,無,mtanaka,新規登録,"2020-09-21 15:22:00"
ZC000159,ブリヂストン　デュエラ225-60-18　レクサス純正アルミ4本,ブリヂストン,タイヤ付き　夏　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号85番,0,無,0,無,mtanaka,新規登録,"2020-09-21 15:21:00"
ZC000158,ミシュラン225-65-17　レクサス純正アルミ4本,ミシュラン,タイヤ付き　夏　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号84番,0,無,0,無,mtanaka,新規登録,"2020-09-21 15:19:00"
ZC000157,トーヨー　ナノエナジー195-65-15　トヨタ純正アルミ4本,トーヨー,タイヤ付き　夏　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号83番,0,無,0,無,mtanaka,新規登録,"2020-09-21 15:18:00"
ZC000156,NEXEN215-45-18　トヨタ純正アルミ4本,NEXEN,タイヤ付き　夏　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号82番,0,無,0,無,mtanaka,新規登録,"2020-09-21 15:16:00"
ZC000155,ヨコハマ　ジオランダー225-55-18　タイヤのみ4本サマー,ヨコハマ,タイヤ,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号81番,0,無,0,無,mtanaka,新規登録,"2020-09-21 15:14:00"
ZC000154,ブリヂストン　エコピア185-70-14　カローラ用純正ホイール4本,ブリヂストン,タイヤ付き　冬　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号80番,0,無,0,無,mtanaka,新規登録,"2020-09-21 15:12:00"
ZC000153,ヨコハマ　エコス155-65-13社外アルミ4本,ヨコハマ,タイヤ付き　夏　外AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号79番,0,無,0,無,mtanaka,新規登録,"2020-09-21 15:08:00"
ZC000152,ミシュランX-ICE215-60-17　50エスティマ前期純正アルミ4本,ミシュラン,タイヤ付き　冬　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号78番,0,無,0,無,mtanaka,新規登録,"2020-09-21 14:15:00"
ZC000151,ミシュランX-ICE195-65-15社外アルミ4本,ミシュラン,タイヤ付き　冬　外AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号77番,0,無,0,無,mtanaka,新規登録,"2020-09-21 14:13:00"
ZC000150,ブリヂストン　ブリザック215-60-17社外アルミ4本,ブリヂストン,タイヤ付き　冬　外AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号76番,0,無,0,無,mtanaka,新規登録,"2020-09-21 14:10:00"
ZC000149,グッドイヤーICENAVIZRA205-65-16社外アルミ4本,グッドイヤー,タイヤ付き　冬　外AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号75番,0,無,0,無,mtanaka,新規登録,"2020-09-21 14:09:00"
ZC000148,20アルファード純正アルミ,トヨタ,ホイル　純正,在庫品,,中古,ラビットガレージ,2020-09-21,4,旧管理番号74番,0,無,0,無,mtanaka,新規登録,"2020-09-21 13:50:00"
ZC000147,グットイヤー185-65-15　プレミオ用純正アルミ4本,グッドイヤー,タイヤ付き　夏　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号73番,0,無,0,無,mtanaka,新規登録,"2020-09-21 13:48:00"
ZC000146,ブリヂストンDVELER215-70-16　タイヤのみ4本,ブリヂストン,タイヤ,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号72番,0,無,0,無,mtanaka,新規登録,"2020-09-21 13:40:00"
ZC000145,ヨコハマ　アイスガード205-50-16　スタッドレス4本,ヨコハマ,タイヤ,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号71番,0,無,0,無,mtanaka,新規登録,"2020-09-21 13:38:00"
ZC000144,ブリヂストン　エコピア195-65-15　タイヤのみ4本,ブリヂストン,タイヤ,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号70番,0,無,0,無,mtanaka,新規登録,"2020-09-21 12:20:00"
ZC000143,ブリヂストン　ネクストリー165-50-15　タイヤのみ4本,ブリヂストン,タイヤ,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号69番,0,無,0,無,mtanaka,新規登録,"2020-09-21 12:18:00"
ZC000142,ファイアホーク165-55-14社外アルミ4本,ファイアホーク,タイヤ付き　夏　外AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号68番,0,無,0,無,mtanaka,新規登録,"2020-09-21 12:17:00"
ZC000141,ブリヂストン　スニーカー155-65-13　ワゴンR純正　鉄ホイール4本,ブリヂストン,タイヤ付き　夏　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号67番,0,無,0,無,mtanaka,新規登録,"2020-09-21 12:15:00"
ZC000140,ブリヂストン　スニーカー145-80-12　エッセ純正　鉄ホイール4本,ブリヂストン,タイヤ付き　夏　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号66番,0,無,0,無,mtanaka,新規登録,"2020-09-21 12:13:00"
ZC000139,"グットイヤー　エフィッソ195-65-15　トヨタ純正アルミ4本",グッドイヤー,タイヤ付き　夏　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号65番,0,無,0,無,mtanaka,新規登録,"2020-09-21 12:11:00"
ZC000138,ブリヂストン　エコピア195-65-15社外アルミ4本,ブリヂストン,タイヤ付き　夏　外AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号64番,0,無,0,無,mtanaka,新規登録,"2020-09-21 12:00:00"
ZC000137,ヨコハマ　エコス185-55-15　ZE2インサイト純正アルミ4本,ヨコハマ,タイヤ付き　夏　純AW,在庫品,,中古,ラビット外,2020-09-21,4,旧管理番号63番,0,無,0,無,mtanaka,新規登録,"2020-09-21 11:59:00"
